task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
15	10/33cda2	20336.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:MINIMAP2_INDEX (primary)	COMPLETED	0	2026-02-03 19:09:37.817	39.4s	33s	154.1%	6 GB	6.8 GB	909.8 MB	2.3 GB
12	9f/294f81	20334.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap2)	COMPLETED	0	2026-02-03 19:09:37.746	1m 29s	1m 26s	100.3%	10.4 MB	14.3 MB	769.2 MB	177.3 MB
11	4c/7b232b	20335.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap1)	COMPLETED	0	2026-02-03 19:09:37.781	1m 44s	1m 42s	100.3%	10.4 MB	14.3 MB	909.8 MB	209.4 MB
22	ef/ee882f	20337.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap2)	COMPLETED	0	2026-02-03 19:11:22.277	9.9s	6.7s	99.7%	39.5 MB	50.4 MB	177.7 MB	41.3 KB
18	18/3e6b4e	20340.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap1)	COMPLETED	0	2026-02-03 19:11:22.385	14.8s	8.3s	99.6%	42.4 MB	50.9 MB	209.9 MB	133.3 KB
14	dd/dbe27e	20331.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_SPLITFA (primary)	COMPLETED	0	2026-02-03 19:09:37.618	2m 50s	2m 43s	101.6%	35.7 MB	44.5 MB	1.8 GB	1.1 GB
20	54/11fbff	20339.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap2)	COMPLETED	0	2026-02-03 19:11:22.350	2m 25s	2m 20s	108.5%	1 GB	1.3 GB	177.5 MB	194.7 MB
17	0a/6da9dd	20338.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap1)	COMPLETED	0	2026-02-03 19:11:22.317	2m 50s	2m 44s	108.9%	1.1 GB	1.4 GB	209.5 MB	229.6 MB
23	d7/178b5c	20344.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:MINIMAP2_ALIGN_ASSEMBLY (primary)	COMPLETED	0	2026-02-03 19:12:27.269	2m 25s	2m 21s	1115.6%	19.5 GB	22.6 GB	459.6 MB	4.7 GB
13	fd/a8ad93	20333.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_PYFASTXINDEX (D_m_k_F2.fastq.gz)	COMPLETED	0	2026-02-03 19:09:37.708	8m 34s	8m 30s	100.3%	1.5 GB	1.5 GB	41.4 GB	1.8 GB
27	a7/60bdfd	20345.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-03 19:18:12.524	8m 25s	8m 21s	762.5%	7.4 GB	9.1 GB	19.3 GB	1.8 GB
