task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
100	92/c334a7	21101.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS_MAKEPAIRSFILE (primary_hap2)	COMPLETED	0	2026-02-05 10:19:22.754	5m 15s	5m 12s	330.2%	21.6 GB	40.3 GB	17.9 GB	16.6 GB
108	03/4399a8	21111.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:GAWK_PROCESS_PAIRS_FILE (primary_hap2)	COMPLETED	0	2026-02-05 10:24:37.837	3m	2m 54s	135.0%	13 MB	23 MB	11.1 GB	11.2 GB
110	90/170438	21110.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_CLOAD (primary_hap2)	COMPLETED	0	2026-02-05 10:24:37.797	3m 40s	3m 32s	114.8%	3 GB	19.6 GB	895.2 MB	296.1 MB
109	78/fbf2da	21109.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTMAP (primary_hap2)	COMPLETED	0	2026-02-05 10:24:37.757	4m	3m 54s	164.3%	2.1 GB	3.6 GB	10.5 GB	5.3 GB
113	35/fa0ad9	21114.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTSNAPSHOT (primary_hap2)	COMPLETED	0	2026-02-05 10:28:37.765	4.9s	1s	210.6%	11.1 MB	321.2 MB	186.9 MB	129.1 KB
112	87/f64586	21113.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_ZOOMIFY (primary_hap2)	COMPLETED	0	2026-02-05 10:28:17.779	3m 50s	3m 41s	200.0%	15.7 GB	229.4 GB	7.5 GB	7.2 GB
106	14/e589bf	21107.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	COMPLETED	0	2026-02-05 10:20:48.194	14m 35s	14m 24s	1427.9%	7.3 GB	287.4 GB	9.2 GB	6.4 GB
102	e4/b20124	21105.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	COMPLETED	0	2026-02-05 10:20:48.112	15m	14m 49s	1444.4%	6.9 GB	286.5 GB	9.1 GB	6.4 GB
105	e2/cd63e5	21108.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	COMPLETED	0	2026-02-05 10:20:48.231	18m 19s	18m 13s	518.0%	13.1 GB	16.8 GB	292.6 GB	94.1 GB
9	bd/b740d2	20992.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:ORGANELLE_ASSEMBLY:MITOHIFI_MITOHIFI_READS (DurDul)	ABORTED	-	2026-02-04 23:44:31.076	-	-	-	-	-	-	-
17	19/a7737f	21002.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:ORGANELLE_ASSEMBLY:MITOHIFI_MITOHIFI_CONTIGS (primary)	ABORTED	-	2026-02-05 05:50:52.193	-	-	-	-	-	-	-
94	36/31e37d	21095.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:JUICERTOOLS_PRE (primary_hap1)	ABORTED	-	2026-02-05 10:16:57.753	-	-	-	-	-	-	-
111	d8/35aca5	21112.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:JUICERTOOLS_PRE (primary_hap2)	ABORTED	-	2026-02-05 10:27:37.750	-	-	-	-	-	-	-
