task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
64	b1/73753f	20812.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurOxy.cram.asm_hap1.7)	COMPLETED	0	2026-02-04 14:58:09.133	18m	17m 56s	1556.6%	22.7 GB	31.2 GB	115.3 GB	115.8 GB
72	1e/2dcb72	20827.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurOxy.cram.asm_hap2.7)	COMPLETED	0	2026-02-04 14:58:29.342	27m 50s	27m 44s	1559.0%	27.3 GB	35.6 GB	115.1 GB	115.3 GB
59	21/b24b2b	20813.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurOxy.cram.asm_hap1.2)	COMPLETED	0	2026-02-04 14:58:09.169	29m 30s	29m 23s	1532.9%	22.3 GB	31.2 GB	196.1 GB	198.8 GB
57	12/60cd3b	20814.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurOxy.cram.asm_hap1.0)	COMPLETED	0	2026-02-04 14:58:09.201	29m 40s	29m 34s	1556.3%	22.5 GB	31.2 GB	195.8 GB	198.4 GB
63	2b/ee2bec	20817.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurOxy.cram.asm_hap1.6)	COMPLETED	0	2026-02-04 14:58:09.303	30m 25s	30m 22s	1567.6%	22.7 GB	31.4 GB	195.8 GB	198.5 GB
9	a9/274257	20660.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:ORGANELLE_ASSEMBLY:MITOHIFI_MITOHIFI_READS (DurOxl)	COMPLETED	0	2026-02-04 11:52:33.720	3h 37m 10s	3h 36m 53s	186.0%	20.2 GB	2.1 TB	93.8 GB	66.7 GB
58	aa/fc9001	20816.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurOxy.cram.asm_hap1.1)	COMPLETED	0	2026-02-04 14:58:09.268	31m 50s	31m 45s	1534.9%	22.3 GB	31.1 GB	195.9 GB	198.5 GB
60	ed/4695c1	20819.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurOxy.cram.asm_hap1.3)	COMPLETED	0	2026-02-04 14:58:09.373	32m 15s	32m 9s	1542.2%	22.4 GB	31.2 GB	195.9 GB	198.6 GB
62	50/210919	20818.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurOxy.cram.asm_hap1.5)	COMPLETED	0	2026-02-04 14:58:09.339	32m 55s	32m 49s	1537.4%	22.8 GB	31.3 GB	195.6 GB	198.3 GB
61	51/73ed24	20815.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurOxy.cram.asm_hap1.4)	COMPLETED	0	2026-02-04 14:58:09.234	33m 30s	33m 25s	1529.0%	22.8 GB	31.4 GB	195.7 GB	198.4 GB
68	dd/805218	20820.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurOxy.cram.asm_hap2.3)	COMPLETED	0	2026-02-04 14:58:29.121	39m 20s	39m 16s	1537.3%	27.1 GB	35.4 GB	195.2 GB	197.7 GB
